state_abbr,county_name,stock.county,emm2020_county,population,subregion,region
WI,Vilas,G5501250,MISW,21435,vilas,wisconsin
WI,Walworth,G5501270,MISW,102959,walworth,wisconsin
WI,Washburn,G5501290,MISW,15648,washburn,wisconsin
WI,Washington,G5501310,MISW,134296,washington,wisconsin
WI,Waukesha,G5501330,MISW,398424,waukesha,wisconsin
WI,Waupaca,G5501350,MISW,51533,waupaca,wisconsin
WI,Waushara,G5501370,MISW,24162,waushara,wisconsin
WI,Winnebago,G5501390,MISW,169886,winnebago,wisconsin
WI,Wood,G5501410,MISW,73107,wood,wisconsin
WV,Barbour,G5400010,PJMW,16831,barbour,west virginia
WV,Berkeley,G5400030,PJMW,113525,berkeley,west virginia
WV,Boone,G5400050,PJMW,22816,boone,west virginia
WV,Braxton,G5400070,PJMW,14471,braxton,west virginia
WV,Brooke,G5400090,PJMW,22977,brooke,west virginia
WV,Cabell,G5400110,PJMW,95987,cabell,west virginia
WV,Calhoun,G5400130,PJMW,7336,calhoun,west virginia
WV,Clay,G5400150,PJMW,8859,clay,west virginia
WV,Doddridge,G5400170,PJMW,8413,doddridge,west virginia
WV,Fayette,G5400190,PJMW,44323,fayette,west virginia
WV,Gilmer,G5400210,PJMW,8249,gilmer,west virginia
WV,Grant,G5400230,PJMW,11732,grant,west virginia
WV,Greenbrier,G5400250,PJMW,35279,greenbrier,west virginia
WV,Hampshire,G5400270,PJMW,23301,hampshire,west virginia
WV,Hancock,G5400290,PJMW,29590,hancock,west virginia
WV,Hardy,G5400310,PJMW,13889,hardy,west virginia
WV,Harrison,G5400330,PJMW,68400,harrison,west virginia
WV,Jackson,G5400350,PJMW,29152,jackson,west virginia
WV,Jefferson,G5400370,PJMW,56368,jefferson,west virginia
WV,Kanawha,G5400390,PJMW,186241,kanawha,west virginia
WV,Lewis,G5400410,PJMW,16309,lewis,west virginia
WV,Lincoln,G5400430,PJMW,21232,lincoln,west virginia
WV,Logan,G5400450,PJMW,33700,logan,west virginia
WV,Marion,G5400490,PJMW,56538,marion,west virginia
WV,Marshall,G5400510,PJMW,31793,marshall,west virginia
WV,Mason,G5400530,PJMW,26825,mason,west virginia
WV,McDowell,G5400470,PJMW,19141,mcdowell,west virginia
WV,Mercer,G5400550,PJMW,60468,mercer,west virginia
WV,Mineral,G5400570,PJMW,27411,mineral,west virginia
WV,Mingo,G5400590,PJMW,24647,mingo,west virginia
WV,Monongalia,G5400610,PJMW,104622,monongalia,west virginia
WV,Monroe,G5400630,PJMW,13370,monroe,west virginia
WV,Morgan,G5400650,PJMW,17632,morgan,west virginia
WV,Nicholas,G5400670,PJMW,25311,nicholas,west virginia
WV,Ohio,G5400690,PJMW,42516,ohio,west virginia
WV,Pendleton,G5400710,PJMW,7051,pendleton,west virginia
WV,Pleasants,G5400730,PJMW,7591,pleasants,west virginia
WV,Pocahontas,G5400750,PJMW,8501,pocahontas,west virginia
WV,Preston,G5400770,PJMW,33758,preston,west virginia
WV,Putnam,G5400790,PJMW,56941,putnam,west virginia
WV,Raleigh,G5400810,PJMW,76601,raleigh,west virginia
WV,Randolph,G5400830,PJMW,29006,randolph,west virginia
WV,Ritchie,G5400850,PJMW,9875,ritchie,west virginia
WV,Roane,G5400870,PJMW,14208,roane,west virginia
WV,Summers,G5400890,PJMW,12872,summers,west virginia
WV,Taylor,G5400910,PJMW,16859,taylor,west virginia
WV,Tucker,G5400930,PJMW,6926,tucker,west virginia
WV,Tyler,G5400950,PJMW,8972,tyler,west virginia
WV,Upshur,G5400970,PJMW,24658,upshur,west virginia
WV,Wayne,G5400990,PJMW,40531,wayne,west virginia
WV,Webster,G5401010,PJMW,8646,webster,west virginia
WV,Wetzel,G5401030,PJMW,15640,wetzel,west virginia
WV,Wirt,G5401050,PJMW,5806,wirt,west virginia
WV,Wood,G5401070,PJMW,85643,wood,west virginia
WV,Wyoming,G5401090,PJMW,21763,wyoming,west virginia
WY,Albany,G5600010,RMRG,38256,albany,wyoming
WY,Big Horn,G5600030,BASN,12005,big horn,wyoming
WY,Campbell,G5600050,RMRG,48803,campbell,wyoming
WY,Carbon,G5600070,BASN,15618,carbon,wyoming
WY,Converse,G5600090,RMRG,14191,converse,wyoming
WY,Crook,G5600110,RMRG,7464,crook,wyoming
WY,Fremont,G5600130,BASN,40242,fremont,wyoming
WY,Goshen,G5600150,RMRG,13390,goshen,wyoming
WY,Hot Springs,G5600170,BASN,4679,hot springs,wyoming
WY,Johnson,G5600190,RMRG,8486,johnson,wyoming
WY,Laramie,G5600210,RMRG,98136,laramie,wyoming
WY,Lincoln,G5600230,BASN,19110,lincoln,wyoming
WY,Natrona,G5600250,BASN,81039,natrona,wyoming
WY,Niobrara,G5600270,RMRG,2480,niobrara,wyoming
WY,Park,G5600290,BASN,29353,park,wyoming
WY,Platte,G5600310,RMRG,8680,platte,wyoming
WY,Sheridan,G5600330,RMRG,30200,sheridan,wyoming
WY,Sublette,G5600350,BASN,9769,sublette,wyoming
WY,Sweetwater,G5600370,BASN,44165,sweetwater,wyoming
WY,Teton,G5600390,BASN,23191,teton,wyoming
WY,Uinta,G5600410,BASN,20773,uinta,wyoming
WY,Washakie,G5600430,BASN,8235,washakie,wyoming
WY,Weston,G5600450,RMRG,7236,weston,wyoming
